patient_id,umap_x,umap_y,tsne_x,tsne_y
MMRF_1361,6.1934633,9.236723,0.044152502,-10.482504
MMRF_1021,5.7428803,9.318766,4.609461,-8.296939
MMRF_1030,7.7662916,5.805517,-14.455919,7.7337036
MMRF_1485,9.80611,7.088393,-12.835151,-6.579588
MMRF_1491,3.2696493,6.435405,9.494633,23.252954
MMRF_1029,8.553511,6.3186145,-22.452488,-16.804659
MMRF_1502,5.6048555,6.189767,-6.94471,-20.287334
MMRF_1358,5.933316,5.0457325,-19.207825,6.7486963
MMRF_1108,7.203505,5.1430974,-28.739668,12.087215
MMRF_1164,4.4642944,11.055389,19.562416,-1.848762
MMRF_1250,9.849145,6.163484,-28.605207,-8.495148
MMRF_1453,5.1423078,8.607097,19.460682,5.599122
MMRF_1462,4.9807653,8.632915,17.487162,5.69487
MMRF_1501,9.165179,7.2589297,-10.570782,-5.3230314
MMRF_1499,7.6356697,5.642188,-17.230862,14.92037
MMRF_1497,2.753539,8.081018,18.266787,13.981689
MMRF_1484,3.5137954,10.981842,19.879591,-10.649714
MMRF_1519,5.9544554,8.813273,0.23364297,-3.8623605
MMRF_1516,6.2122326,10.737542,16.139874,0.7225986
MMRF_1511,9.194222,6.0702543,-23.623827,-7.5600886
MMRF_1510,8.83484,6.5846014,-21.82968,-13.549209
MMRF_1506,3.5720756,7.488004,16.90628,19.03827
MMRF_1309,6.950951,10.564712,7.676657,1.6221772
MMRF_1045,3.1741936,9.953067,-2.133882,-23.608006
MMRF_1048,2.6220014,8.17157,16.569414,11.626187
MMRF_1098,3.3625863,8.5717125,20.743156,14.408754
MMRF_1167,5.962182,8.97965,0.8527428,-4.640711
MMRF_1286,6.054762,10.012227,12.914773,5.0902977
MMRF_1538,9.910685,6.151732,-29.366692,-8.155631
MMRF_1556,5.447526,10.771645,8.758257,-4.1460524
MMRF_1522,7.3668666,4.901619,-27.564667,7.817179
MMRF_1531,9.038449,5.88725,-22.799747,-5.18444
MMRF_1534,3.7067525,10.780162,17.929602,-9.992516
MMRF_1539,5.1974006,11.051573,14.54105,-6.2969327
MMRF_1540,4.5803876,10.145486,22.812332,-16.639257
MMRF_1542,5.5656757,11.3406105,25.592615,-12.940751
MMRF_1550,9.197751,6.486386,-20.479593,-9.230373
MMRF_1560,7.428535,5.7850857,0.627054,7.8111987
MMRF_1570,6.297543,6.621408,-1.8196962,15.635915
MMRF_1573,9.19372,6.8946857,-19.31261,-9.902694
MMRF_1572,3.5916915,7.083979,9.7274685,16.202477
MMRF_1574,7.5845985,5.1238594,-24.56145,4.8167486
MMRF_1577,9.138097,5.7997255,-25.21196,-6.7393165
MMRF_1579,8.289093,7.78224,-14.635812,-19.246136
MMRF_1580,5.027162,10.996977,16.190323,-5.584848
MMRF_1583,3.1349108,7.0250344,12.822609,21.85184
MMRF_1586,3.8797069,10.034058,20.06872,-15.178957
MMRF_1587,6.021934,9.092397,1.4209769,-5.6653676
MMRF_1589,3.3297768,10.233043,16.851686,-19.861841
MMRF_1595,5.2288404,8.578115,5.651975,-4.917452
MMRF_1593,2.8664718,7.0390463,14.713477,23.515202
MMRF_1596,7.468169,5.819112,-21.535347,16.967491
