patient_id,umap_x,umap_y,tsne_x,tsne_y
MMRF_1231,9.3332405,10.587768,-29.57622,7.1353545
MMRF_1032,1.6539063,10.902411,25.823719,-19.037039
MMRF_1327,5.5943747,5.580984,-13.660256,-3.6816456
MMRF_1210,3.6407313,8.177009,10.116965,-21.470087
MMRF_1269,6.6155777,9.175113,-16.942444,6.806382
MMRF_1251,6.744701,7.872255,-10.940508,8.410406
MMRF_1328,4.615333,6.38681,-7.7800384,1.8680688
MMRF_1171,2.8144722,9.657896,19.738667,-14.417696
MMRF_1354,2.218167,5.5660524,13.539121,-2.3384829
MMRF_1344,3.1368344,7.421403,12.286527,8.423872
MMRF_1403,4.83546,6.2098556,-8.591442,0.53758013
MMRF_1408,6.481225,4.6683125,-6.25408,-8.637761
MMRF_1338,9.611366,10.335142,-32.38229,7.5502124
MMRF_1342,2.8529887,10.794505,16.07713,-24.440596
MMRF_1352,9.3331175,10.23283,-28.890572,9.301705
MMRF_1380,6.865984,5.675756,-7.274582,-15.908799
MMRF_1389,6.004987,7.213195,-7.4426208,7.5451884
MMRF_1388,5.2153826,5.694447,-15.842586,-5.430819
MMRF_1395,1.4943948,8.574188,27.584555,-7.4821105
MMRF_1391,7.936061,6.860299,-7.4968266,22.704445
MMRF_1359,7.7916956,6.7341676,-8.329264,25.760153
MMRF_1267,7.8245673,7.611377,-12.978111,21.79123
MMRF_1274,2.2316082,7.947419,5.3622885,-13.706958
MMRF_1037,3.5273244,8.447646,10.899773,-21.029028
MMRF_1033,1.6446394,10.958861,25.834408,-19.79929
MMRF_1031,2.2788804,9.001678,17.24859,-5.578912
MMRF_1068,3.4834604,4.3010516,2.2576072,-7.563935
MMRF_1078,3.8040264,5.0824904,1.6757922,-1.7568456
MMRF_1086,4.3829083,4.1888022,-0.7507086,-7.6230307
MMRF_1082,6.724149,9.152431,-16.93435,7.818112
MMRF_1092,1.8691889,9.208812,24.162737,-10.712995
MMRF_1325,8.501066,9.535499,-25.544,13.521442
MMRF_1364,2.6979742,9.279561,20.472807,-12.24784
MMRF_1383,4.60648,4.2006326,-3.0551705,-5.7501926
MMRF_1377,4.4375024,4.29272,-1.3737751,-5.4733415
MMRF_1360,1.840659,8.867377,29.130636,-6.1662073
MMRF_1371,2.5015347,7.1530027,20.901806,6.4864364
MMRF_1089,3.8519971,8.089831,9.592731,-21.815538
MMRF_1365,9.2887,10.543148,-28.672987,7.5347223
MMRF_1356,4.4997396,6.669763,-0.17103347,16.628805
MMRF_1270,5.9584336,5.017478,-10.127099,-8.8632
MMRF_1323,3.0636678,6.1441054,9.846047,4.2303915
MMRF_1180,3.4255276,5.2400203,2.1408117,1.2494017
MMRF_1188,4.181109,4.2705917,0.4277062,-7.057881
MMRF_1300,3.0766366,5.2785726,5.9885507,0.45029414
MMRF_1331,3.038224,9.398351,18.521112,-12.141278
MMRF_1185,8.944229,8.701417,-28.516338,14.305053
MMRF_1348,9.003479,8.804615,-13.60628,6.294447
MMRF_1284,4.554174,9.487788,10.9981575,-11.453012
MMRF_1202,7.2254353,7.7307525,-11.581426,17.495918
MMRF_1466,2.1689396,5.582973,13.781914,-1.2824575
MMRF_1446,9.558611,10.232714,-29.075905,11.398064
MMRF_1447,6.26311,4.4478383,-6.4618454,-10.81179
MMRF_1445,5.6087985,5.423022,-13.333864,-4.0125513
MMRF_1433,5.412717,7.094813,-0.09354768,13.883084
MMRF_1434,9.673635,9.645913,-33.10221,13.501993
MMRF_1436,2.3719726,11.161343,20.023817,-20.420805
MMRF_1424,6.2023306,6.73356,-3.9426637,8.44239
MMRF_1425,3.5798469,8.356589,10.488708,-20.463327
MMRF_1439,9.649826,9.6268015,-32.869427,13.218738
MMRF_1450,3.0009153,7.3996406,11.4240675,7.0828667
MMRF_1451,6.727407,7.087695,-1.06693,19.006285
MMRF_1454,5.49934,6.4181967,-4.474041,3.5367503
MMRF_1460,1.6606419,10.817049,26.775856,-18.345907
MMRF_1461,3.5380628,5.3386016,1.7693772,1.5339339
MMRF_1324,6.6613436,7.243396,-2.9042952,17.626486
MMRF_1392,1.6589603,8.767503,25.146004,-7.8568892
MMRF_1413,6.3330126,4.5376935,-5.241838,-10.159378
MMRF_1393,3.7557418,8.261918,10.369216,-22.920698
MMRF_1148,1.7697356,7.896941,25.17585,-1.7424705
MMRF_1349,5.728193,7.358098,-0.1714952,13.994096
MMRF_1432,5.1882844,6.9825807,0.9130282,10.534227
MMRF_1293,2.9945312,4.44799,4.6890674,-5.0406466
MMRF_1216,3.4021387,7.060495,8.928086,10.819674
MMRF_1178,2.6909647,5.699363,11.471624,2.7534447
MMRF_1401,9.174446,10.701738,-29.830915,4.587284
MMRF_1489,2.2114775,5.196258,10.943792,-3.293476
MMRF_1318,7.2529507,6.9940367,-3.9867423,22.424135
MMRF_1361,6.3521647,8.088878,-9.230971,15.171164
MMRF_1021,6.3844786,7.228962,-2.69815,15.898846
MMRF_1030,2.2203422,4.7102942,9.313892,-7.278121
MMRF_1485,2.0962226,7.1505723,21.502949,3.2968984
MMRF_1491,5.3237348,4.350062,-2.4835637,-9.173592
MMRF_1029,2.0256393,10.909086,23.249044,-23.406034
MMRF_1502,5.6227016,8.618641,3.7991595,17.33543
MMRF_1358,2.789173,11.201343,19.247993,-19.26502
MMRF_1108,1.7714219,10.885442,23.310759,-19.918465
MMRF_1164,6.32557,9.058927,-12.148131,3.8499703
MMRF_1250,1.8077626,8.273361,20.703629,-4.3992686
MMRF_1453,6.402571,6.6363535,-2.978615,8.1766
MMRF_1462,7.167433,7.260443,-5.202415,19.313662
MMRF_1501,3.4036648,4.4427485,2.343646,-6.190999
MMRF_1499,2.0976067,9.487376,25.980534,-12.042862
MMRF_1497,7.3533792,7.374857,-10.963087,19.549809
MMRF_1484,8.507093,9.717699,-25.136112,11.272876
MMRF_1519,5.478564,6.1925654,-9.322213,-3.9430003
MMRF_1516,9.661064,10.212179,-31.114723,9.234448
MMRF_1511,2.4077103,5.558004,11.833258,-0.18551897
MMRF_1510,3.2448702,5.5998535,4.226261,3.4325058
MMRF_1506,6.058657,4.812866,-8.006189,-7.719939
MMRF_1309,2.8595839,8.409235,15.679089,10.288891
MMRF_1045,1.54031,10.863176,27.326633,-23.282864
MMRF_1048,7.9957747,7.168353,-10.212767,23.913286
MMRF_1098,9.305914,9.209223,-30.16584,13.529398
MMRF_1167,5.595189,6.5454955,-9.327362,-3.3813438
MMRF_1286,7.6497555,9.384752,-19.37852,12.397032
MMRF_1538,1.3056093,6.8848586,19.217041,-0.7725523
MMRF_1556,8.328199,9.556326,-24.27267,13.1182785
MMRF_1522,2.177923,4.813227,10.1335945,-5.722752
MMRF_1531,3.203256,4.7271066,3.979014,-3.7968624
MMRF_1534,9.6558485,10.600968,-32.506912,5.641467
MMRF_1539,9.5169,10.511738,-30.945375,5.9591064
MMRF_1540,8.328366,9.206162,-22.559458,12.422978
MMRF_1542,8.319597,10.620861,-24.356915,1.3463744
MMRF_1550,3.1691515,4.566341,3.7651136,-4.61701
