patient_id,umap_hdbscan_label,tsne_kmeans_label
MMRF_2238,0,0
MMRF_2236,0,4
MMRF_2271,-1,2
MMRF_2272,0,0
MMRF_2279,0,0
MMRF_2329,0,0
MMRF_2269,0,4
MMRF_2291,0,0
MMRF_2290,0,4
MMRF_2306,0,0
MMRF_2310,2,3
MMRF_2316,2,3
MMRF_2215,0,0
MMRF_2297,2,1
MMRF_2302,0,4
MMRF_2325,2,3
MMRF_2286,1,1
MMRF_2301,0,0
MMRF_2330,0,4
MMRF_2326,1,1
MMRF_2331,2,3
MMRF_2352,1,1
MMRF_2353,0,4
MMRF_2377,2,2
MMRF_2380,2,2
MMRF_2379,0,4
MMRF_2409,0,4
MMRF_2339,2,3
MMRF_2367,0,1
MMRF_2373,0,4
MMRF_2378,0,4
MMRF_2394,2,3
MMRF_2224,1,1
MMRF_2225,2,3
MMRF_2229,2,3
MMRF_2245,0,4
MMRF_2257,0,3
MMRF_2268,2,3
MMRF_2273,0,0
MMRF_2293,0,4
MMRF_2300,2,3
MMRF_2305,2,3
MMRF_2307,2,3
MMRF_2313,2,2
MMRF_2317,2,3
MMRF_2314,0,0
MMRF_2328,0,4
MMRF_2335,0,0
MMRF_2336,2,2
MMRF_2368,0,1
MMRF_2399,1,1
MMRF_2404,0,4
MMRF_2407,0,1
MMRF_2412,0,2
MMRF_2365,2,3
MMRF_2265,0,4
MMRF_2364,2,2
MMRF_2400,0,0
MMRF_2419,0,4
MMRF_2440,0,0
MMRF_2453,0,0
MMRF_2455,0,4
MMRF_2459,2,1
MMRF_2422,0,1
MMRF_2429,0,0
MMRF_2433,-1,3
MMRF_2458,1,1
MMRF_2413,0,4
MMRF_2444,2,3
MMRF_2384,2,3
MMRF_2452,1,1
MMRF_2469,2,3
MMRF_2464,0,0
MMRF_2476,2,3
MMRF_2478,2,3
MMRF_2436,2,2
MMRF_2437,2,2
MMRF_2438,0,2
MMRF_2445,2,2
MMRF_2449,2,2
MMRF_2456,2,3
MMRF_2457,2,2
MMRF_2461,0,4
MMRF_2471,0,4
MMRF_2473,2,3
MMRF_2475,0,0
MMRF_2480,2,3
MMRF_2497,2,2
MMRF_2501,0,4
MMRF_2505,2,2
MMRF_2523,0,4
MMRF_2485,2,3
MMRF_2489,0,0
MMRF_2498,0,1
MMRF_2465,0,0
MMRF_2488,0,2
MMRF_2490,2,3
MMRF_2522,0,4
MMRF_2499,2,3
MMRF_2506,0,1
MMRF_2531,2,3
MMRF_2541,0,0
MMRF_2559,2,2
MMRF_2524,0,1
MMRF_2514,0,4
MMRF_2516,0,0
MMRF_2525,0,2
MMRF_2532,0,1
MMRF_2468,0,4
MMRF_2515,0,4
MMRF_2539,0,1
MMRF_2549,0,4
MMRF_2557,0,4
MMRF_2562,0,4
MMRF_2568,-1,3
MMRF_2570,0,0
MMRF_2579,2,3
MMRF_2581,0,0
MMRF_2590,0,1
MMRF_2538,2,2
MMRF_2548,2,2
MMRF_2554,0,4
MMRF_2587,0,4
MMRF_2622,2,3
MMRF_1546,2,2
MMRF_2401,2,3
MMRF_2595,0,4
MMRF_2598,0,1
MMRF_2614,0,1
MMRF_2574,0,4
MMRF_2605,2,2
MMRF_2596,0,1
MMRF_2599,0,4
MMRF_2597,0,4
MMRF_2608,2,1
MMRF_2621,2,4
MMRF_2631,1,1
MMRF_2583,0,4
MMRF_2604,0,4
MMRF_2635,0,0
MMRF_2630,0,4
MMRF_2519,0,0
MMRF_2518,0,0
MMRF_2526,2,2
MMRF_2543,2,3
MMRF_2567,0,4
MMRF_2572,0,1
MMRF_2580,0,4
MMRF_2602,2,2
MMRF_2601,0,1
MMRF_2606,0,4
MMRF_2613,0,4
MMRF_2634,1,1
MMRF_2636,2,2
MMRF_2637,0,4
MMRF_2638,1,1
MMRF_2639,2,3
MMRF_2641,2,2
MMRF_2642,0,4
MMRF_2643,-1,2
MMRF_2646,0,3
MMRF_2535,2,3
MMRF_1079,0,4
MMRF_2682,2,3
MMRF_2654,2,2
MMRF_2664,0,1
MMRF_2680,0,0
MMRF_2507,0,0
MMRF_2689,2,1
MMRF_2651,0,4
MMRF_2652,2,2
MMRF_2667,2,3
MMRF_2670,0,1
MMRF_2675,0,0
MMRF_2676,2,2
MMRF_2677,0,0
MMRF_2681,2,2
MMRF_2678,0,0
MMRF_2718,0,3
MMRF_2721,0,0
MMRF_2690,2,3
MMRF_2695,0,4
MMRF_2699,0,0
MMRF_2723,0,0
MMRF_2719,2,4
MMRF_2722,2,2
MMRF_2691,0,0
MMRF_2694,2,4
MMRF_2696,0,0
MMRF_2698,0,1
MMRF_2702,0,4
MMRF_2700,-1,4
MMRF_2705,0,4
MMRF_2706,2,2
MMRF_2709,0,0
MMRF_2716,2,2
MMRF_1988,0,1
MMRF_2754,2,3
MMRF_2727,0,1
MMRF_2731,0,1
MMRF_2732,0,1
MMRF_2733,0,0
MMRF_2734,0,0
MMRF_2737,0,0
MMRF_2740,0,4
MMRF_2757,-1,2
MMRF_1805,2,3
MMRF_2728,-1,4
MMRF_2729,2,3
MMRF_2739,2,2
MMRF_2742,0,4
MMRF_2743,2,1
MMRF_2745,-1,2
MMRF_2746,2,3
MMRF_2750,2,3
MMRF_2751,-1,2
MMRF_2760,2,2
MMRF_2761,2,2
MMRF_2762,2,3
MMRF_2763,0,0
MMRF_2764,2,2
MMRF_2767,-1,4
MMRF_2769,2,3
MMRF_2770,0,4
MMRF_2772,2,3
MMRF_2774,2,3
MMRF_2776,2,2
MMRF_2778,0,4
MMRF_2779,0,0
MMRF_2781,2,2
MMRF_2782,0,0
MMRF_2787,2,3
MMRF_2788,2,3
MMRF_2789,0,4
MMRF_2793,-1,4
MMRF_2794,0,4
MMRF_2795,0,0
MMRF_2801,2,3
MMRF_2799,0,0
MMRF_2807,0,4
MMRF_2808,2,3
MMRF_2813,0,4
MMRF_2814,-1,2
MMRF_2815,2,3
MMRF_2816,2,2
MMRF_2817,0,4
MMRF_2818,2,3
MMRF_2820,0,4
MMRF_2822,0,0
MMRF_2831,0,4
MMRF_2827,0,4
MMRF_2826,0,1
MMRF_2828,2,2
MMRF_2834,2,3
MMRF_2829,0,4
MMRF_2830,0,4
MMRF_2832,0,4
MMRF_2836,-1,4
MMRF_2848,0,4
MMRF_2847,0,0
MMRF_2851,2,3
